browser,city,country,device,element_id,event_id,event_type,ip_address,page,product_id,quantity,search_query,session_id,timestamp,user_id
Safari,West Nicolehaven,BJ,mobile,,572b98cf-8dc4-4070-9378-cd025595484b,page_view,183.108.57.4,home,,,,f152f683-f0d,2026-01-19T17:44:45.641530Z,c42ff08b
Firefox,Jonesland,SM,mobile,btn_director_54,954b79dc-3e39-455a-8b78-e0dedcf64299,click,151.46.218.169,products,,,,a821c08e-347,2026-01-19T17:44:45.650005Z,7546b405
Safari,North Theresafurt,AD,mobile,,a3609cea-c464-41dc-9357-082e72537c56,login,22.120.100.246,cart,,,,24a11423-6fb,2026-01-19T17:44:45.656979Z,b8039113
Edge,Ariasbury,FJ,mobile,btn_speech_33,bb5a11ef-f141-4cbf-8ada-39825709a1eb,click,66.1.111.39,product_detail,,,,2f5e58bd-43f,2026-01-19T17:44:45.674331Z,fd6fe7e7
Safari,Port Steventon,UA,desktop,,e7ec953b-04e9-48f3-afce-b69fcca1fe94,login,113.177.38.125,settings,,,,5cce10fa-33d,2026-01-19T17:44:45.721994Z,982fedd8
Chrome,Levineshire,FJ,mobile,,f82fa437-6e35-47d7-b81b-db9d577e21ec,search,134.228.211.225,profile,,,somebody,eeacd77b-eb8,2026-01-19T17:44:45.739755Z,30877432
Firefox,Shawstad,NA,mobile,,36983797-a509-4c5a-a94b-c595c0d38d6b,page_view,43.183.29.130,checkout,,,,3d1653a8-634,2026-01-19T17:44:45.743772Z,4ceca0e0
Firefox,Port Ronald,HN,desktop,,e61d25d3-d838-4c2a-89dd-25b98041b71a,page_view,143.30.152.36,checkout,,,,919738a9-dae,2026-01-19T17:44:45.749107Z,91363966
Firefox,New Devin,GH,mobile,,5e43a3e6-4bb7-4b21-a60e-a10555a6780a,search,90.1.130.97,home,,,well,3adc83c3-77e,2026-01-19T17:44:45.777194Z,090a8b48
Firefox,Butlerville,SE,desktop,,e93c40ba-3c72-4922-90d9-36ee9edd34b0,page_view,131.136.152.88,profile,,,,8b2b0414-00c,2026-01-19T17:44:45.783612Z,ece7df28
Edge,Alanhaven,PG,tablet,,937cffe4-0a55-4d58-a4a9-f89781e15be1,remove_from_cart,171.224.182.208,settings,PROD_1156,4,,f693345a-818,2026-01-19T17:44:45.788616Z,cc52175b
Chrome,New Alisonchester,LS,tablet,,71bf9a0a-5ac0-4c5d-a861-bdffe4dbb885,add_to_cart,101.72.217.74,product_detail,PROD_2045,5,,36b55065-7f4,2026-01-19T17:44:45.810758Z,6af6cd56
Edge,West Christopherborough,MY,desktop,,51bec019-09d2-43c0-893d-ebe0c8898e5d,login,9.56.23.241,settings,,,,1e63e4c6-178,2026-01-19T17:44:45.836196Z,6ce96875
Firefox,South Georgemouth,TM,tablet,,0d0f318f-2c27-4354-9325-a5f9634f3cd3,add_to_cart,79.226.221.10,profile,PROD_1385,1,,6c14f518-ad2,2026-01-19T17:44:45.839695Z,ae5f2491
Safari,Lake Joseville,IQ,desktop,,78ad3dc9-a33d-4423-a337-cbf03d6aea54,add_to_cart,112.130.9.115,help,PROD_1123,4,,414870e3-87d,2026-01-19T17:44:45.842735Z,8977547f
Firefox,Amandahaven,HR,mobile,,574ce0f7-3e34-42c2-82fe-cb5d79f45957,search,83.210.75.122,checkout,,,agree,f1994ddf-2ad,2026-01-19T17:44:45.861478Z,0946a8ef
Edge,Jamesview,PK,tablet,,f0c89bc9-fc41-4302-af96-5788ea3cc58c,add_to_cart,95.97.161.35,cart,PROD_1551,2,,2639fbea-7f5,2026-01-19T17:44:45.871129Z,5b257847
Chrome,Adamsburgh,VU,desktop,,b12d00fe-d21e-41e7-a6cc-e203df06e860,add_to_cart,180.26.76.87,checkout,PROD_2343,2,,acbc2ca2-74e,2026-01-19T17:44:45.922763Z,ae2c821a
Safari,East Charlene,LK,tablet,,41344ef5-f80c-4926-9ad2-1555b34156df,search,202.181.57.96,product_detail,,,hospital,826c45e6-d8f,2026-01-19T17:44:45.944111Z,ef733b0f
Edge,Fisherborough,GB,tablet,,3efed71d-1bc2-4cc6-afed-bb5ec3e4c11c,add_to_cart,150.44.201.203,products,PROD_1694,5,,27a06d73-cb8,2026-01-19T17:44:45.948761Z,ac679f45
Chrome,Parrishchester,TR,mobile,,81e90fbc-1c86-4197-8115-201e1e21b2b7,page_view,155.117.37.198,help,,,,6f3134eb-b42,2026-01-19T17:44:45.957977Z,c1499f55
Firefox,Alvarezstad,WS,mobile,,9189ae1a-52a5-42fb-8ffa-91cd54778f0f,login,26.115.128.98,products,,,,816062fc-a22,2026-01-19T17:44:45.959756Z,3b2f8289
Firefox,South Julian,FJ,desktop,,8b6a1af3-8404-4bf4-aa04-5f8e26fcbcf8,remove_from_cart,6.158.233.1,product_detail,PROD_1077,5,,b71713f3-da7,2026-01-19T17:44:45.961291Z,81e38838
Chrome,North Richardport,MX,desktop,,ac05f15f-7ed5-43de-ab23-9010794d0deb,page_view,122.80.160.241,profile,,,,9b5b6891-d6d,2026-01-19T17:44:45.966632Z,1e30ba4b
Safari,Annetteview,CY,mobile,,7f8b033c-e7dd-4129-bbd5-3ae7c44c6224,remove_from_cart,211.26.231.213,cart,PROD_2598,3,,4fc06de3-1bf,2026-01-19T17:44:45.974069Z,0c7574e4
Edge,Brookeberg,JP,desktop,,39bed0a7-7f8a-4efb-bbe3-dee32f54f512,add_to_cart,210.95.74.136,checkout,PROD_2887,5,,a8d426e3-344,2026-01-19T17:44:46.002227Z,c22459a2
Chrome,South Anthonyberg,IS,desktop,,5e76f10b-b78f-4649-bf4d-3f4585534c98,remove_from_cart,2.158.238.199,profile,PROD_2586,1,,772f7b7f-aa0,2026-01-19T17:44:46.005399Z,79726452
Chrome,South Davidton,GM,tablet,,1d56f852-b591-4f7c-a117-5c2816e9e8c4,page_view,59.165.5.91,checkout,,,,53be1271-220,2026-01-19T17:44:46.009663Z,c4b0b46c
Firefox,Tiffanyville,ZM,tablet,,9dd57356-64cb-44d6-8bf7-8df24cbe541d,page_view,7.29.87.173,product_detail,,,,a56f3d94-e80,2026-01-19T17:44:46.016343Z,bf8f67a8
Edge,Bullockport,GN,desktop,,fbd50bbd-951c-4ffa-8e0a-814a95f15294,remove_from_cart,99.66.32.22,checkout,PROD_1020,4,,fddf7a57-8a9,2026-01-19T17:44:46.018311Z,617698a9
Chrome,Martinezview,KM,tablet,,1279a4ed-52dc-4855-8f58-a5d6d13c8c47,page_view,196.222.134.182,product_detail,,,,721ec9ca-0b8,2026-01-19T17:44:46.028440Z,54b6c940
Firefox,Port Williambury,BS,mobile,,6c0d9a7b-5425-4397-8455-d1cd7094ee36,page_view,118.156.133.154,checkout,,,,c62a43d3-9ad,2026-01-19T17:44:46.072457Z,14136179
Edge,Port Sarahmouth,ME,tablet,,9b16abed-2507-4e32-aba7-bfdd9fc4911a,add_to_cart,217.226.187.181,product_detail,PROD_2048,1,,f4e31efc-f83,2026-01-19T17:44:46.081128Z,efcddef0
Chrome,Port Wayne,CY,desktop,,e7f180be-7f34-42e6-aed9-57254488fc98,login,102.6.76.129,settings,,,,56982598-cd9,2026-01-19T17:44:46.096263Z,6db10108
Edge,South David,RO,desktop,,9d1df865-fbd0-4f35-a004-a1d3aeef0e65,add_to_cart,114.173.235.112,profile,PROD_1824,5,,807ae40a-b06,2026-01-19T17:44:46.100640Z,f2cf575f
Chrome,North Brandonfort,IL,mobile,btn_prevent_43,942425a9-3fe9-4813-9127-c995b3ab66d1,click,160.95.49.193,product_detail,,,,df165fb4-440,2026-01-19T17:44:46.121810Z,617698a9
Chrome,West Emilyborough,BO,tablet,,93fe868d-9578-481a-9c93-b86b81b8fe3a,page_view,63.181.77.173,product_detail,,,,8e731756-a81,2026-01-19T17:44:46.135397Z,3b901056
Firefox,New Jennifer,UG,tablet,,ed998b32-d821-43e6-b19c-61673d90c703,remove_from_cart,117.203.19.210,cart,PROD_2367,2,,56666206-c85,2026-01-19T17:44:46.142777Z,15e33c97
Chrome,Lake Stacey,PH,tablet,,a0572ee3-cc56-45d8-93b9-0fb5cc4bf0cd,remove_from_cart,161.162.110.80,checkout,PROD_1898,1,,b5cdde69-ae8,2026-01-19T17:44:46.158925Z,1f0b709c
Safari,North Michelleshire,KM,desktop,,a29cfb7b-257f-4253-ae37-9bc7c057c453,add_to_cart,147.2.121.103,products,PROD_1943,3,,0eb4d166-a20,2026-01-19T17:44:46.198137Z,c9e69267
Safari,South David,TV,desktop,,e53877a9-ec48-4713-a52f-c81dcb3a12b9,add_to_cart,155.253.124.147,settings,PROD_1521,3,,783e6678-a8f,2026-01-19T17:44:46.212240Z,21f60870
Firefox,Carlosshire,BO,desktop,,d285ff33-10ad-467c-9880-80770294fe32,page_view,23.177.232.130,products,,,,24a26c8c-34f,2026-01-19T17:44:46.218162Z,0ae093fe
Edge,Ferrellview,AZ,tablet,,e710737e-7f49-46c1-8bee-87a919b0b3f6,remove_from_cart,210.26.9.235,cart,PROD_2633,1,,72e92a19-94b,2026-01-19T17:44:46.222263Z,66ec8633
Edge,Kellystad,SE,mobile,,c6a2ead0-d6a2-4b0f-a90c-17a5b3e506df,add_to_cart,109.98.239.182,products,PROD_1795,5,,21b6958e-adf,2026-01-19T17:44:46.226633Z,c6a500ae
Firefox,New Kristinburgh,MC,tablet,,cac4d873-c199-48ed-9839-59467128de0d,page_view,128.38.102.83,settings,,,,6e6f2fc9-e95,2026-01-19T17:44:46.231036Z,0781dd5e
Edge,Lisaberg,ZM,tablet,,7a16f164-f605-482b-beb7-04c974aad436,add_to_cart,75.34.48.21,help,PROD_2140,3,,0f07f1d6-195,2026-01-19T17:44:46.232660Z,67994726
Safari,Sloanside,KN,tablet,,72f2095a-db85-4b3a-85e8-5b92c22beac6,search,212.227.49.32,help,,,really,76dbd57d-aa4,2026-01-19T17:44:46.262243Z,982fedd8
Firefox,Karimouth,BH,mobile,btn_suddenly_80,7436ced2-2dff-49ca-8ebd-d11713804a8d,click,26.173.59.234,settings,,,,402d0fbd-30c,2026-01-19T17:44:46.264035Z,bbc25075
Edge,Ruizport,AF,desktop,,68443738-6cdc-45d7-a693-a7c446cfbfb6,remove_from_cart,66.169.224.102,cart,PROD_1811,1,,eccbf3c4-c2f,2026-01-19T17:44:46.267573Z,3b94bdc6
Safari,New Melissaport,CM,desktop,,135220db-2b7a-4e46-be33-6ef889f9836e,add_to_cart,168.243.117.200,settings,PROD_2791,2,,35f934d9-f31,2026-01-19T17:44:46.312921Z,7556c5d3
Edge,West Courtney,SN,desktop,,40c0bfaf-2a05-4c6f-b6ca-b0cf31164b1c,remove_from_cart,21.237.199.201,checkout,PROD_1473,2,,838c779c-ab5,2026-01-19T17:44:46.323310Z,c66ceda3
Edge,Gilesland,MM,mobile,,05138ad9-80ba-41c1-a95e-cc356d6de635,page_view,83.95.183.50,help,,,,f7b98750-0ef,2026-01-19T17:44:46.335031Z,953ba61b
Firefox,East Michaelhaven,PY,tablet,,91c6d391-666d-434c-8ea6-940d56e24bb6,add_to_cart,80.56.244.152,settings,PROD_2911,2,,e6f13a1f-411,2026-01-19T17:44:46.336598Z,03658260
Chrome,Lopezberg,GN,desktop,,3df40405-aa57-4358-8413-70d347da9eaa,search,35.22.196.254,settings,,,friend,ea6ea2df-ffc,2026-01-19T17:44:46.339743Z,ecc457f4
Firefox,Port Dorishaven,NL,mobile,btn_today_61,ad302cf3-6c33-4c3c-8a8f-5b6d9f283545,click,46.202.121.26,home,,,,e041c964-18b,2026-01-19T17:44:46.341458Z,ede1fb3a
Firefox,Williamchester,DZ,mobile,,a7926886-4c0c-4bb3-8113-76dfb0ffe331,add_to_cart,49.32.48.85,settings,PROD_2793,5,,15098898-852,2026-01-19T17:44:46.344916Z,67994726
Firefox,Port Marcus,AD,mobile,,d399554e-aa42-4d65-ab9f-3d1c19b5635f,logout,72.180.157.160,checkout,,,,c34acaed-ebd,2026-01-19T17:44:46.352167Z,7067bdc0
Edge,Gutierrezside,FM,mobile,,37ad01f2-a575-4b4e-8d61-9feddfa7aebb,search,30.128.28.216,product_detail,,,property,8d0fff6a-965,2026-01-19T17:44:46.353628Z,83b2f61c
Edge,Brandtburgh,VN,tablet,,6d8e0885-23c8-49f4-9737-e6b90e78481a,add_to_cart,80.10.9.25,settings,PROD_2514,1,,cb6f94cc-40b,2026-01-19T17:44:46.359780Z,faf2e1cd
Firefox,Port Kevin,LU,mobile,,657914a8-d665-41c0-a201-da9f8181c3cc,page_view,55.227.90.65,help,,,,fd9875bd-95a,2026-01-19T17:44:46.361443Z,96a19db8
Firefox,North Ryan,VN,desktop,,1c2f8723-e596-4aec-a0fe-d8a67064c920,login,93.203.44.164,home,,,,0035d3b5-e6f,2026-01-19T17:44:46.367888Z,9397dfcd
Firefox,Barberfurt,BR,mobile,,f1cd33de-60d7-42ef-bdb0-591931a112ea,login,193.130.40.126,products,,,,546405f9-fb8,2026-01-19T17:44:46.369231Z,8fb46047
Chrome,Robertschester,MX,tablet,,568411a1-b7d5-456a-8b9a-676f101e74ca,login,184.29.246.133,products,,,,9c0c9a02-101,2026-01-19T17:44:46.376166Z,492d0ce1
Edge,Zacharyfort,BG,desktop,,2d30ed26-6b15-4bdf-81b5-7b7f4486548f,add_to_cart,121.102.69.25,profile,PROD_2271,4,,b512a690-656,2026-01-19T17:44:46.381833Z,5a73daff
Chrome,Sarahberg,AU,tablet,,c29826fc-5f1e-4c7c-b291-654ef517baa4,page_view,209.176.78.73,cart,,,,08df509d-4f2,2026-01-19T17:44:46.410414Z,6ce96875
Firefox,Laurenstad,JO,mobile,,b164197c-5c49-450d-9f3b-c70290b9721f,logout,115.120.215.93,settings,,,,16bf064b-c87,2026-01-19T17:44:46.421661Z,e42b685c
Safari,Aguilarshire,MR,desktop,,ed036186-8b4d-4c42-813a-4b89256fab2f,page_view,207.149.244.246,help,,,,ec20f6f6-22d,2026-01-19T17:44:46.423545Z,d3d422a6
Chrome,Bryanborough,TW,tablet,,d020d288-9b27-44d8-b8b2-9386c6f1843a,page_view,19.23.105.92,home,,,,3c920330-e58,2026-01-19T17:44:46.438696Z,6efbe015
Chrome,New Laurie,GW,mobile,,7e4ca67c-70aa-4aae-82ed-39867fc9fa30,page_view,110.0.178.26,settings,,,,8895670f-6d4,2026-01-19T17:44:46.459345Z,f6841ec2
Firefox,Christopherhaven,HT,desktop,btn_interview_36,68eb0637-280c-4e1d-ade0-27961566b5e8,click,165.111.176.143,product_detail,,,,1dfc83c7-5e1,2026-01-19T17:44:46.462629Z,1af090eb
Safari,Chelseashire,RO,mobile,,af9e9f38-5fa3-4f41-8765-c88e13f46a97,add_to_cart,10.99.183.179,home,PROD_2875,1,,de63634e-ced,2026-01-19T17:44:46.465721Z,5df0641b
Safari,Brianville,BB,desktop,,e73c6d17-0c20-4f0a-ba4f-f59e0925e80a,remove_from_cart,215.137.193.147,home,PROD_1936,1,,0b25e225-ce9,2026-01-19T17:44:46.467211Z,3b9a5a4b
Edge,Lake Teresa,IE,mobile,,8f98d502-ba8a-4049-b02d-023553b0d046,add_to_cart,119.11.150.134,products,PROD_2998,3,,aa8f16bb-db0,2026-01-19T17:44:46.492421Z,0ab1bc16
Chrome,Lake Ryan,SB,mobile,,668ae5f3-8adc-4f84-b185-cf61b79f3599,login,85.167.11.79,settings,,,,b35290d0-76a,2026-01-19T17:44:46.496469Z,f8bbed7e
Safari,Keithtown,FJ,mobile,,2e45e834-8a1c-4401-8767-ac9412862188,add_to_cart,16.8.126.219,products,PROD_1900,1,,cb917a77-459,2026-01-19T17:44:46.501123Z,3ada6037
Edge,Lake Victoriafurt,TN,desktop,,0b6970a4-dba1-4e57-a1be-eac920213bbd,add_to_cart,221.175.224.166,checkout,PROD_2589,4,,907cb8a0-59d,2026-01-19T17:44:46.514976Z,03658260
Edge,New Sherri,SG,mobile,,b416ffbf-7840-41bc-96b1-50a2baa03f25,add_to_cart,149.120.166.245,products,PROD_1994,2,,a3782ae6-f84,2026-01-19T17:44:46.557671Z,6ce96875
Chrome,New Robert,TR,mobile,,c4d2e4dc-e9b8-41ab-83a9-6929178654b2,page_view,202.215.133.67,home,,,,de8f3263-436,2026-01-19T17:44:46.593416Z,f0e4e0dc
Edge,Lake Thomasmouth,KZ,desktop,,4a967e63-66f3-4049-b594-532ec8300d23,add_to_cart,169.92.163.206,home,PROD_1864,4,,e1005ed2-deb,2026-01-19T17:44:46.595535Z,18f9a525
Safari,Port Morgan,UA,mobile,,ab9fb06c-1792-41c1-8131-7df6b6789b24,page_view,157.104.123.233,cart,,,,291d6aa3-c44,2026-01-19T17:44:46.613886Z,8977547f
Safari,Manuelfurt,MY,desktop,,d97cd0f5-225f-435f-9b95-0b6b983229e0,page_view,154.181.130.145,product_detail,,,,1c46266d-827,2026-01-19T17:44:46.616659Z,4ceca0e0
Firefox,South Jamesport,SV,desktop,,316baca8-ca1c-41fa-ade2-3797153551b5,add_to_cart,203.116.185.215,cart,PROD_2614,5,,d54350d0-83d,2026-01-19T17:44:46.639456Z,c9bfc28e
Firefox,Port Juliebury,ES,tablet,,a400ddca-2020-4eae-badb-c340e78c9b08,page_view,61.115.149.132,profile,,,,f51e832d-a17,2026-01-19T17:44:46.673195Z,ae5f2491
Edge,Alexaport,AU,mobile,,8c7a0340-ed4a-4bd0-8d41-d045ec5cf106,add_to_cart,68.170.200.129,products,PROD_2878,4,,78b12595-0a7,2026-01-19T17:44:46.800872Z,8fb46047
Edge,Crawfordville,KM,tablet,,b8c0aed6-6925-4316-b66e-b449ab41a574,page_view,142.43.135.16,settings,,,,307c1a93-583,2026-01-19T17:44:46.836208Z,6af36781
Chrome,Brownmouth,SN,mobile,,71016000-8f7b-40f6-a3bd-c6ee6ed5e82a,page_view,81.31.80.34,profile,,,,aa0c0e62-a2f,2026-01-19T17:44:46.904761Z,b8039113
Firefox,South Kimberlyfurt,MK,desktop,,06450241-bb09-45de-adfc-9ffb148aa08a,search,148.69.109.52,help,,,play,2cf92548-259,2026-01-19T17:44:46.922450Z,ddc93412
Firefox,Thomasport,KH,mobile,,b5082356-2a16-446b-a407-0c62f2491827,add_to_cart,21.129.237.161,home,PROD_1091,4,,353c9ea0-c0d,2026-01-19T17:44:46.949590Z,d3d422a6
Edge,Williamsonchester,NO,mobile,,61263454-7f5a-46a7-a2d3-231083a2a678,remove_from_cart,174.251.16.159,product_detail,PROD_1360,4,,bfc16833-308,2026-01-19T17:44:46.962598Z,0f9d73b2
Firefox,Merrittview,BR,desktop,,88ba3f75-68b6-4ff0-8b6e-11b20b7f6d54,logout,34.149.30.42,products,,,,da3cbbe6-c2f,2026-01-19T17:44:46.971634Z,f9dbc1ed
Chrome,Cynthiahaven,ES,desktop,,dddd00dd-c09a-45ba-a5de-8a3cc65bb9a3,page_view,109.18.223.107,home,,,,8b6194dd-ccb,2026-01-19T17:44:46.986573Z,42083e71
Edge,Carolinetown,UA,mobile,,49831baf-3395-46a8-92dd-720c0fa6ded6,add_to_cart,75.212.148.233,product_detail,PROD_2393,2,,7598ba3a-4db,2026-01-19T17:44:46.995463Z,54b6c940
Firefox,Port Edwardton,AO,tablet,,201155b8-dc1a-43d9-bfe2-28c0722110e7,remove_from_cart,99.242.74.195,home,PROD_2107,3,,3a96e55b-cb9,2026-01-19T17:44:47.002362Z,930408ef
Edge,Houstonland,CI,mobile,,09b43e06-04da-41b2-866b-8eee1bd4fe32,page_view,66.124.93.127,home,,,,9446ac5d-ddd,2026-01-19T17:44:47.004974Z,0c825438
Chrome,East Julia,PY,desktop,,41e66025-42c8-4d32-812f-e36fcb3ff03f,search,41.175.167.209,profile,,,property,e2e855df-c7e,2026-01-19T17:44:47.031490Z,1ecd59dc
Chrome,Michaelchester,AE,mobile,,3685ef10-53ae-4930-b147-504a6c75e7eb,logout,188.8.147.118,cart,,,,fe9e3a24-a74,2026-01-19T17:44:47.045665Z,1b07af9d
Firefox,Goodmanview,FR,tablet,,2cecf65b-21ef-40ff-b986-0765b07f9ee1,page_view,179.22.3.230,product_detail,,,,25465cb0-dff,2026-01-19T17:44:47.049046Z,cef5996a
Safari,South Heather,LS,desktop,,c08d63f9-316a-47de-8ab4-757d687068ea,add_to_cart,20.231.126.30,profile,PROD_1440,1,,942b888c-fe2,2026-01-19T17:44:47.052856Z,a54c60b8
Safari,Jenkinsville,VA,desktop,,744e6f71-2647-463e-a9aa-f9a497ee5af4,add_to_cart,18.202.217.107,settings,PROD_2651,4,,64074482-663,2026-01-19T17:44:47.055212Z,76c96032
Safari,Maryton,VU,desktop,,f3eaff84-7fb2-48b3-ba3d-780127173d9c,page_view,121.196.128.92,home,,,,70f0f6c1-f32,2026-01-19T17:44:47.057223Z,659667be
Firefox,Derekbury,KR,tablet,,3e31ff26-a309-418f-b1c1-abf21c2a8018,search,145.232.88.161,profile,,,language,99925bd3-661,2026-01-19T17:44:47.074651Z,73720f7a
Firefox,Krystalton,AT,tablet,,5a283901-207b-4ab8-97d8-1c17a7edd563,page_view,166.163.89.179,product_detail,,,,a07af71a-507,2026-01-19T17:44:47.080710Z,5d2d01b0
Safari,Humphreyton,GY,desktop,,bc44eb70-7255-41f6-873a-dfe63a773c7d,login,72.231.14.232,help,,,,78489aa1-3eb,2026-01-19T17:44:47.084618Z,d8d1d78e
Chrome,East Benjaminton,LB,tablet,,36c99827-e9bf-4949-bf25-a422486d3829,remove_from_cart,148.25.157.82,profile,PROD_1669,3,,890c0513-dc2,2026-01-19T17:44:47.129429Z,d3cb2e5d
Edge,Chavezmouth,MC,tablet,,495721c8-6198-443c-946b-b2bbb1ad72b3,page_view,195.30.44.127,products,,,,657ae256-0cf,2026-01-19T17:44:47.140666Z,a937b52e
Chrome,Denniston,GB,tablet,,69034732-1c87-4f6f-9e29-21183c5c18e0,remove_from_cart,59.244.106.216,settings,PROD_1238,5,,3196d393-3d5,2026-01-19T17:44:47.144178Z,605cd8ac
Edge,West Josephport,MG,tablet,,c04ad758-6b69-46f3-9dee-f9d1fdfa7cf9,page_view,178.115.102.166,help,,,,d46e6f85-35e,2026-01-19T17:44:47.150294Z,2cf9d023
Firefox,East Susantown,UZ,desktop,,9db2f69b-5fd4-42c6-aebd-936c8167ea2e,add_to_cart,130.89.91.120,help,PROD_1199,5,,a8f1e027-316,2026-01-19T17:44:47.183925Z,ff6b173d
Firefox,Marquezfurt,TN,mobile,,9705cd03-fe6d-4f16-9158-c750370e7066,search,145.15.140.6,home,,,view,92839bea-f94,2026-01-19T17:44:47.189997Z,3788e07d
Chrome,Port Samanthabury,ZM,tablet,,33437d51-56dd-4b72-b6d4-f1ab555d6002,remove_from_cart,222.16.15.24,help,PROD_2013,3,,cb4d81b6-42b,2026-01-19T17:44:47.208637Z,659667be
Chrome,Singhtown,ST,tablet,,b2f066d5-2d4a-4d73-852e-8333aedd05e8,login,178.104.72.103,checkout,,,,41f195d7-077,2026-01-19T17:44:47.211713Z,930408ef
Edge,Curtishaven,SI,desktop,,5b617d86-43cb-4dad-afd5-d507aa529125,remove_from_cart,211.8.107.129,product_detail,PROD_2379,5,,b53d199f-54a,2026-01-19T17:44:47.222217Z,1e30ba4b
Edge,North Josephside,LK,mobile,btn_grow_47,284a9ee5-c62c-4e01-b540-dfaf7d20e380,click,161.27.33.128,cart,,,,02522ea9-27e,2026-01-19T17:44:47.224959Z,6d3795f2
Firefox,Samanthahaven,BA,mobile,,60e4dd5b-8a8b-4fdc-843b-3d1fc48709f9,remove_from_cart,156.157.81.202,cart,PROD_2657,4,,4434e243-d2b,2026-01-19T17:44:47.232079Z,c23e44ef
Firefox,West Christopherview,TV,mobile,,2bd8ac02-e4d0-4a8d-866e-4be40a5ac56f,login,13.40.146.16,settings,,,,9d90e32b-b66,2026-01-19T17:44:47.238472Z,7ee1b9ac
Edge,Garciamouth,IT,desktop,,f7109de8-1b05-44a6-a38b-50fec7d7fc67,add_to_cart,118.21.119.240,profile,PROD_1349,2,,f07d0fdd-efc,2026-01-19T17:44:47.241701Z,605cd8ac
Safari,Riveraside,AL,mobile,,94728393-7cc7-47ea-9b97-42bea563b5a3,login,113.215.165.28,product_detail,,,,c4514365-b5f,2026-01-19T17:44:47.245918Z,c9bfc28e
Edge,New Andrew,LT,desktop,,2633021e-174a-422b-9914-9adc172b5837,add_to_cart,78.44.53.36,cart,PROD_2317,2,,08ab7d82-fdb,2026-01-19T17:44:47.249318Z,28e97f40
Firefox,South Brandonborough,LI,desktop,,e810ad90-8928-4b90-b923-d870755530d4,login,40.4.133.167,product_detail,,,,04279c96-cc9,2026-01-19T17:44:47.256559Z,3788e07d
Edge,Donaldfurt,BE,tablet,btn_message_54,7a95c94b-2055-4fe9-8323-80dff06c076f,click,15.68.37.192,profile,,,,59fc1c28-7c7,2026-01-19T17:44:47.291370Z,fd4e9e63
Edge,Mariafort,KG,desktop,,c448d165-36b8-4561-ad38-34f371cf67fc,remove_from_cart,215.190.25.34,settings,PROD_1324,4,,5abc618e-266,2026-01-19T17:44:47.312788Z,b8039113
Edge,West Laurafurt,PK,desktop,,51f35727-a131-47f7-8f97-b5182a006636,search,125.35.179.133,home,,,rule,207adc41-091,2026-01-19T17:44:47.315464Z,090a8b48
Firefox,East Susan,TO,mobile,btn_sign_96,0fadb480-058d-4a8d-bb23-4500c2e49d62,click,119.40.220.179,product_detail,,,,658d0939-d21,2026-01-19T17:44:47.320295Z,c7df82da
Chrome,Lake Briannaside,AE,tablet,,308c00c6-df51-4127-9641-b5aab72fa716,add_to_cart,82.35.201.48,cart,PROD_1925,1,,cbff74fe-ccc,2026-01-19T17:44:47.331999Z,ff6b173d
Firefox,New Collinburgh,DO,tablet,,8dcef003-8fe8-4219-9e32-557cafa4151f,page_view,48.167.77.46,profile,,,,4629fad5-e9d,2026-01-19T17:44:47.336534Z,f850c1c7
Chrome,West Rebeccabury,MR,mobile,,b392df7e-fc8f-4e64-bf59-f7097a519b7b,page_view,5.208.68.170,profile,,,,8ff77f35-607,2026-01-19T17:44:47.383624Z,cd5a6e96
Chrome,South Emilyside,BD,tablet,btn_last_79,ea17f299-886a-4192-b93c-748fd1edc13f,click,110.240.131.181,checkout,,,,5299cbb9-220,2026-01-19T17:44:47.400812Z,5b29041f
Safari,North Alicia,CD,mobile,,10a096ae-a535-41e4-9b3d-fc48703e4d80,login,22.218.111.46,products,,,,dcfea36d-9a7,2026-01-19T17:44:47.408064Z,3a164af8
Chrome,Acevedohaven,SR,mobile,,2d3229aa-0dbd-441d-9c01-0d592b1539bb,page_view,96.200.76.166,product_detail,,,,8d45353d-45c,2026-01-19T17:44:47.420889Z,3604b0c3
Safari,Ericastad,MX,tablet,,a06d2cea-accf-4666-b510-ba35e474ccb1,search,108.195.108.196,cart,,,wear,f982a21c-0c9,2026-01-19T17:44:47.424100Z,32ce0847
Firefox,Kingview,KM,mobile,,2f4e18cd-db25-40f2-9cef-c455122c19f6,remove_from_cart,37.173.188.66,settings,PROD_2523,5,,575fe9d4-449,2026-01-19T17:44:47.428706Z,a54c60b8
Firefox,South Jerry,BW,tablet,,9ddf105a-f495-4484-85ae-be6017722712,login,181.201.156.87,help,,,,09da080d-1f4,2026-01-19T17:44:47.430493Z,982fedd8
Chrome,Ashleymouth,MC,mobile,,1a5db271-7fcf-41e6-83bc-a6b8d1f8ed1b,search,50.66.119.115,help,,,vote,c743be8f-29b,2026-01-19T17:44:47.440052Z,780728c8
Safari,Suarezport,MC,tablet,,8f833074-ace9-4962-95ef-cc7e56360111,login,32.82.74.224,help,,,,6b1f3b4a-86c,2026-01-19T17:44:47.441966Z,3867c709
Safari,Lake Tinaport,AR,mobile,,4c9c7044-eef0-4d91-a36c-5273b016616c,search,167.82.96.60,product_detail,,,side,78e1e883-11a,2026-01-19T17:44:47.451375Z,6af36781
